SMILES,SMILES_state,NLL
COc1c(C2CC2)cc(N=c2nc(Oc3ccc4c(-c5cccs5)ncnc4c3)cc[nH]2)cc1N1CCOCC1,1,47.47
CCNC(=O)N=c1ccc(NC(=O)C2CCN(C(=O)CC)CC2)c[nH]1,1,29.92
CC1CCc2c([nH]c(=O)n3ncnc23)C1,1,25.17
O=C(O)C1=C(Cc2ccccc2)CSC2C(NC(=O)c3cc4ccccc4o3)C(=O)N12,1,26.34
Cc1ccc(-c2cc(COS(N)(=O)=O)ccc2C(=O)O)cc1,1,30.22
CC1CC(C)CN(CCCCOc2cc3c(c(Cl)c2Cl)COC(C)(C)C3)C1,1,32.05
CC(=NOC(=O)CCC(=O)c1ccc(Cl)cc1)c1ccccc1,1,28.46
N#CC(=Cc1ccc(Cl)cc1)c1cc(C(N)=O)c[nH]1,1,27.59
OCC1CC2=C(CCC2)N(CCc2cccc(C(F)(F)F)c2)C1,1,28.78
COc1cc2c(cc1OC)C(=O)C(C[N+]1(C)CCOCC1)C2,1,21.96
O=C(Cc1c(Br)[nH]c2cccc(-c3ccccc3Cl)c2c1=O)NC(CC(O)O)C(=O)O,1,47.23
O=C(C=Cc1cc2ccccc2[nH]c1=O)c1ccc([N+](=O)[O-])cc1,1,23.96
O=C(c1ccccc1Cn1cncn1)N1CCCC2(CCN(C3CCCC3)CC2)C1,1,33.71
O=C(NCCN1CCOCC1)c1ccn2nc(-c3ccc(Br)o3)nc2c1,1,25.14
COCCNC(=O)c1ccc(NC(=O)Nc2ccc(-c3nc(N4CC5CCC(C4)O5)c4cnn(C5CCN(Cc6ccccc6)CC5)c4n3)cc2)cc1,1,32.22
O=C1COc2ccc(S(=O)(=O)N3CCC(C(=O)NCc4ccc(F)cc4)CC3)cc2N1,1,21.02
CN1CCN(C(O)c2cc(O)n(-c3ccc(Cl)cc3)c2)CC1,1,21.05
CC(NC(=O)C(=O)NNC(=O)c1nn(C)cc1Br)c1ccccc1,1,32.41
N=c1ccc2ccc([N+](=O)[O-])cc2[nH]1,1,19.25
COc1cc(C)cc2c1C13CCC(O)C=C1C(C2)N(C#N)CC3,1,39.74
O=C(N=c1cc[nH][nH]1)c1cc(Oc2cccc(-c3cn[nH]c3)c2)ccn1,1,32.14
Cc1ccc2cc(CN(C)Cc3ccccc3)c(=O)[nH]c2c1,1,21.22
CCOc1ncccc1CN1CC2(CCN(CCS(=O)(=O)c3cccc(OC)c3)CC2)OC1=O,1,41.61
COc1ccc(OC)c2sc(C(=O)OCC(=O)Nc3cc(C(F)(F)F)ccc3Cl)nc12,1,30.81
Cn1c(=O)ccn(Cc2ccc(Cn3cncn3)cc2)c1=O,1,26.29
CNC(=O)C(N=c1cc[nH]c(-n2cnc3ccc(Br)cc32)n1)C(C)(C)C,1,34.91
CC(=NN=c1scc(O)n1Cc1ccc(OC(F)(F)F)cc1)c1ccccn1,1,24.84
CCCCCCCC(=O)OC(=O)C(CC(C)C)NC(=O)C(CCCC)=NC(=O)Cc1ccccc1,1,46.47
Cc1c[nH]c(=O)nc1SCc1ccc(Cl)cc1,1,20.01
COc1cc(CNC(C)(C)CO)ccc1OCC(=O)NC1CCCCC1,1,23.68
CC(=O)c1ccc(N=c2cc(C)[nH][nH]2)c(C)c1,1,27.0
COC(=O)Cc1c[nH]c2cc(C)ccc2c1=O,1,26.9
CN(C)C1CCCN(CCc2c[nH]c3ccc(-n4cnnc4)cc23)C1,1,24.84
CC(=O)NCCNC(=O)c1cn(C(C(=O)N2CCN(C(=O)OC(C)(C)C)CC2)C(C)C)nn1,1,33.32
CC(=O)N1CC(=O)CC1CNC1CCC(C(F)(F)F)CC1,1,31.9
ClC(Cl)=C(Cl)C1=NCCN1Cc1ccc(Cl)nc1,1,23.44
Cn1ncc(NC(=O)c2nc(-c3c(F)cccc3F)sc2N)c1N1CCCC(N)CC1,1,17.8
Cc1ccc(-c2nnn(CC(=O)N(CCc3ccccc3)C(CO)C(C)C)n2)o1,1,30.26
O=C(NCCSCc1ccccc1F)c1ccccc1Cl,1,21.96
CON(C)C(=O)CCC(C)C1CCC2C3C(C)CC(c4ccccc4)OC3CCC12C,1,38.24
Oc1ccc2c(c1)CCC21C=C(c2ccc(OCCCN3CCCCC3)cc2)c2cc(O)ccc21,1,19.84
CC(=O)N=c1[nH]cc([S+]([O-])Nc2ccc(C(=O)N(C)C)cc2)s1,1,30.36
Cc1n[nH]c2c1C(c1cccc(C(C)(C)C)c1)c1c(ncn1C)NC2=O,1,36.33
COc1ccc(CC(=O)NCC(c2ccc(F)cc2)N2CCOCC2)c(OC)c1,1,24.72
CCCN(Cc1ccc(Cl)cc1)C(=O)c1ccc2ncsc2c1,1,29.37
CN(C)Cc1ccc2[nH]c(-c3nc4cc(F)ccc4[nH]c3=O)nc2c1,1,25.54
CC(=N)N1CCN(C2=Nc3ccccc3Cc3sccc32)CC1,1,29.56
COc1cc(=NS(=O)(=O)c2cccc(C)c2Cl)[nH]c(OC)n1,1,25.48
C=CCn1c(N=c2ccc(=NC(C)C)[nH][nH]2)nc2ccccc21,1,29.36
Fc1ccc(-c2nn(C3CCNCC3)cc2-c2ccc3c(-c4ccc(F)cc4)nncc3c2)cc1,1,29.3
CC(=O)c1c[nH]c2cc(F)c(-c3ccc(F)c(F)c3)cc2c1=NC1CCNCC1,1,30.46
Cc1cc2ccccc2cc1S(=O)(=O)NC(=O)NCC12CC3CC(CC(C3)C1)C2,1,32.21
O=C(NN=Cc1ccc(F)cc1)c1c[nH]c2c(C(F)(F)F)cccc2c1=O,1,20.46
NCCCCCCCCNCCCCCNC(=O)C(c1ccccc1)C1CCCCC1,1,28.22
COc1ccccc1-c1cn(CCCCCC(O)=NO)nn1,1,22.07
Cc1ccc(C(O)c2cccnc2)c(C)c1,1,23.41
CN=c1[nH]ccc2c1nc(-c1ccccc1Cl)n2-c1ccc(Cl)cc1,1,25.46
CN1CCC(C)(c2cnc(-c3cccc(OCCCOc4cccc(O)c4)c3)s2)CC1,1,36.85
N=C(N)NCCCCc1ccc(C(=O)NCC(NS(=O)(=O)c2ccccc2)C(=O)O)cn1,1,32.36
Cc1ccccc1-c1cc(CNCc2ccccc2)ccc1C(=O)NC(CO)CO,1,25.19
CCCCOc1ccc(C(NC(=O)c2cccnc2)C2CC2)cc1,1,29.18
COc1cc(NC(=O)N=c2cc(C(C)(C)C)o[nH]2)ccc1NC(=O)c1cccc(C)c1,1,25.7
CN(C)CCNC(=O)c1cc2cccc(NC(=O)Nc3ccccc3-c3ccccc3)c2[nH]1,1,31.0
COC(CO)c1coc(=O)c(Br)c1,1,27.72
O=C(N=c1[nH]nc(-c2ccc(Oc3ccc([N+](=O)[O-])cc3)cc2)s1)c1ccccc1F,1,24.32
CC(=O)c1ccc(NC(=O)c2cc(-c3cccs3)nc3ccccc23)cc1,1,22.95
CC(C)C(NC(=O)C(CCCc1ccccc1)CC(=O)O)C(=O)NC(Cc1ccc(OCc2cc(Cl)ccc2Cl)cc1)C(=O)O,1,37.28
O=C(COC(=O)c1cc(-c2ccccc2Cl)nc2ccccc12)NC1CCCCC1,1,24.94
COCCNC(=O)CSCc1nc(-c2ccc(OC)cc2)oc1C,1,20.16
COc1ccccc1-c1ccc2c(c1)CC(C)(C)c1cc(C(N)=O)nn1-2,1,27.4
OCC12C=CC(O1)c1c2c(O)n(OCCCOc2ccccc2C2CCCCC2)c1O,1,37.07
Clc1ccc(CNc2cnn3cc(Cl)ccc23)c(Br)c1,1,30.26
CCCN(CCCNC(=O)Nc1cccc2ccccc12)Cc1ccccc1,1,27.28
COCCN1C(=O)CSc2sccc21,1,20.75
CCOc1nc2c(ncn2C2OC(CO)C(O)C2O)c(=NCCc2ccc(OC)cc2)[nH]1,1,28.71
CC(=O)NC(C)C(=O)NC(CCCCNC(C)=S)C(=O)NC(CC(C)C)C(=O)NC(C=O)C(N)=O,1,35.0
CN(C)c1nc2ccccc2c(=NCc2ccncc2)[nH]1,1,23.79
COC(=O)c1ccc(Cl)cc1NC(=O)c1cccc(F)c1,1,22.72
CC1CC(C(C)C)CN(C(=O)C(c2ccccc2)c2cccs2)C1,1,36.1
O=C(c1ccc(Cn2cc(Cl)cn2)o1)N1CCN(c2ccccc2F)CC1,1,24.19
NCC1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2Cl)C1,1,20.48
CCCOC(=O)c1c2nc(NCCCN(CC)CC)c(F)cc2c(=O)n2c1sc1ccccc12,1,33.84
O=C(Nc1cccc(-c2ccc(CN3CCOCC3)cc2)c1)c1cn(Cc2ccccc2)nn1,1,27.8
Cc1ccc(CCCCC=CCC=CCCCCCCC(=O)O)cc1,1,25.8
CCOCCCNC(=O)C(C)N1CCN(S(=O)(=O)c2ccccc2F)CC1,1,28.52
O=C(O)c1cnc(N2CCOC3(CCN(Cc4ccc(Oc5ccc(Cl)c(Cl)c5)cc4)CC3)C2)s1,1,33.42
Cc1ccc(-c2csc(=NC(=O)CCC(=O)NCc3ccco3)[nH]2)c(C)c1,1,27.4
COC(=O)Nc1ccc2c(c1)nc(-c1ccccc1)n2-c1ccccc1,1,26.44
CC(CN=c1[nH]c(=Nc2ccc3ncsc3c2)[nH]c2ccc(Cl)cc12)NC(=O)c1ccc(C(C)(C)C)cc1,1,36.56
COc1ccc(S(=O)(=O)N(CC(C)C)c2ccc(CC(=O)NCC(=O)O)cc2)cc1,1,25.78
COCC1CC2(C(=O)OC)CC13c1cc(N)ccc1CC1C2CC3N1C,1,41.44
O=C(NCC(=O)N1CCN(S(=O)(=O)c2ccccc2F)CC1)c1cc2ccccc2o1,1,26.36
Cc1nc2ccccc2nc1C(=O)NCCc1cccc(Cl)c1,1,26.28
CN(C)c1nc(=O)c2c(Cl)c(Cl)cc(Cl)c2s1,1,23.48
CCSc1oc(-c2ccccc2)nc1S(=O)(=O)c1ccccc1,1,20.01
Cc1ccc(N=c2[nH]n3cnnc3c3c(C)csc23)c(C)c1,1,32.29
Cc1ccccc1N1C(=O)Nc2c(n(C)c(=O)n(C)c2=O)C1c1cccs1,1,31.92
CCCCCC(CCCC)(Sc1ccc2nc(-c3ccc(F)cc3)oc2c1)C(=O)O,1,39.35
CN(C)c1ccccc1NC(=O)CC(=O)N=c1nc(-c2cccs2)cc(-c2ccco2)[nH]1,1,41.22
O=C(CNC(=O)c1cccc(C(F)(F)F)c1)NC1CCN(C2CCN(Cc3c[nH]c4ccccc34)CC2)C1,1,24.16
COc1ccccc1N1CCN(c2ccncc2S(C)(=O)=O)CC1,1,25.55
CCn1cc(C(=O)NCCCNC(=O)c2cc3ccc(C)c(C)c3oc2=O)c(=O)c2ccc(C)nc21,1,35.44
Cn1nc2cc(C(=O)NC(=S)NC3CC3C(F)(F)F)c3ccccc3n21,1,52.14
O=[N+]([O-])c1c(-c2ccc3[nH]cnc3c2)nc2n1CCCO2,1,28.92
COc1cc2c(cc1OC)C(c1ccccc1)N(C(=O)CN(C)C)CC2,1,21.58
O=C(C1CCN(C2CCN(C(c3ccccc3F)c3ccccc3Cl)CC2)CC1)N1CCCC1,1,24.54
O=C(Oc1ccc(Cl)cc1Cl)c1cccc(Cl)c1Cl,1,24.4
Cc1cc(C)cc(NC(=O)CC(=O)C2C(=O)CC(C)(C)CC2=O)c1,1,24.99
COC(=O)c1ccccc1-c1cc(C)c2c(c1)C(=O)c1cccc(OCc3ccccc3)c1C2=O,1,33.83
Cc1csc2nc(SCCCN(C)C)n(CCCN)c12,1,37.83
CC1(c2ccccc2)CC2CCC(C1)N2CCCc1ccc(Cl)cc1,1,26.39
CN(C(=O)c1ccc(F)c(F)c1)c1nnc(-c2ccncc2)s1,1,23.61
CCCCN1C=CC(CC(=O)O)OO1,1,27.58
COc1ccc(-c2ccc3nnc(-c4ccc(C)o4)n3n2)cc1,1,24.55
N=c1nc(-n2cnc3cc(Br)ccc32)cc[nH]1,1,22.57
N=C1C(=O)c2c(c(C(=O)O)cc([N+](=O)[O-])c2[N+](=O)[O-])C(=O)C1O,1,32.03
CC(C)(C)OC(=O)NC(Cc1ccccc1)C(=O)OCCSc1nncs1,1,31.25
CC(c1ccc(-c2nc3nc(N4CCN(C)CC4)ccc3[nH]2)cc1)N1CCC(O)(C(F)(F)F)C1C,1,40.99
Cc1cccc(-c2ncnc3c(C(=O)C(=O)N4CCN(C(=O)c5ccccc5)CC4)c[nH]c23)c1,1,24.19
COc1cc2c(=Nc3ccc(Cl)c(Cl)c3F)[nH]cnc2cc1OCCCN1CCCC1,1,24.76
CC1Cc2ccccc2N1C(=O)Cc1ccccc1,1,20.36
N#CCOC(=O)c1cccc(Cl)c1,1,21.58
COC12C=CC(C#N)C=C1C1Cc3cc4cccc(O)c4c(O)c3CC12O,1,38.3
Cc1ccsc1C1c2c(C(C)(C)C)n[nH]c2C(=O)N1c1cccc2ccccc12,1,27.96
Cc1c(O)[nH]c2cc(C=NNC(=O)c3ccncc3)ccc12,1,28.09
O=C(CC1CCC(CC2CCN3CC2CC3Cc2ccccc2)O1)Nc1ccc(F)cc1F,1,39.1
N#CC(=NNc1ccccc1C(F)(F)F)C(N)=O,1,23.71
CCCCCOC(=O)C1C(C)=NC(C)=C(C(=O)OCC)C1c1ccccc1OCc1ccccc1,1,27.69
O=C(NCc1cccc(Cl)c1)C1CCCN1C(=O)C(c1ccccc1)c1ccccc1,1,21.88
COc1cc(CN2CCc3ccccc3C2)cc(OC)c1,1,21.18
C=c1[nH]c(=Cc2sc3nc(N4CCCCC4)[nH]c(=N)c3c2OCC)c(C)c1C(=O)OCC,1,41.07
CC(C)OCCNC(=S)NN1CCN(C(=O)OC(C)(C)C)CC1,1,33.41
O=C(O)CCC(NC(=O)OCc1ccccc1)C(=O)O,1,20.06
CC(=O)N=C1NN(C(C)=O)C(c2ccc(Br)cc2)(c2ccoc2)S1,1,28.19
NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2cccc(-c3ccsc3)c2)cc1,1,24.5
COc1ccc(-c2nc(-c3ccoc3)c(-c3ccccc3OC)[nH]2)cc1,1,26.64
COc1ccc(C2CC(O)Cc3ccccc3N2)cc1,1,20.28
COc1ccc(NS(=O)(=O)c2cc3c4c(c2)CCN4C(=O)CC3)cc1,1,19.48
COc1ccc(Cc2ccc(OCCn3ccnc3)cc2)cc1,1,20.81
CCC(Cc1cc(OC)c(OCCCNC)c2cccnc12)C(=O)N1CCc2cc(OC)c(OC)cc2C1,1,45.78
CC(=O)NC(C)Cc1ccc(C#Cc2c(-c3cccc(OCc4ccccc4)c3)noc2C)cc1,1,28.63
Cc1cn2nc(-c3cc(N=c4cc(C5CC5)cc[nH]4)ccn3)ccc2n1,1,34.82
N#CCCCn1c(Cn2c(=O)n(-c3ccccc3F)c3ccccc32)nc2ccccc21,1,27.27
CCCc1coc2ccc3c(=O)c(-c4cc(OC)ccc4OC)c(C=CCCCCCCCC(=O)OC)oc3c12,1,51.43
Cc1ccc2c(c1)C1(C(=O)N2)C(c2ccccc2)CN(C)C12C(=O)Nc1ccccc12,1,24.38
CC12CCC(=O)CC1C(=O)CC1=C2CCC2(C)C(C(=O)CN3CCCC3)CCC12O,1,32.91
COc1ccccc1CNC1CCCCC1NCc1ccc(C(C)(C)C)cc1,1,24.38
CCCCCCCCCOc1ccc(C2OC(CC(=O)O)CC2O)cc1CCC(=O)O,1,39.67
Cc1ccc(-c2cccc(C(=O)N3CCC(c4ccc(C#N)cc4)CC3)c2C)cc1,1,24.82
CC(O)(C(=O)N=c1ccc(Cl)c[nH]1)c1nc2ccccc2[nH]1,1,31.68
CC1=CC(C)(C)Nc2ccc3c(c21)C(CBr)Oc1ccccc1-3,1,21.66
CC(NC(=O)C(N)Cc1ccc(O)cc1)C(=O)N1CCCC1C(=O)NCC1CC(Br)=NO1,1,28.09
COc1cc(C=O)ccc1OC(=O)N(C)C,1,21.08
O=C(O)c1cccc(OCCCNc2ccccc2[N+](=O)[O-])c1,1,27.84
CC(C)Cc1cccc(-c2cc(=NC(=O)c3cccc(NC(=O)c4ccccc4)c3)[nH]n2-c2ccc(O)cc2)c1,1,33.28
Cc1ccc(NC(=O)c2ccco2)cc1S(=O)(=O)N1CCCCC1,1,22.53
O=C(Nc1ccc(Sc2cnnc3[nH]ncc23)cc1)c1cccc(C(F)(F)F)c1,1,30.11
O=C(CSc1nnc(-c2cccs2)n1-c1ccccc1)Nc1cccc(Cl)c1,1,22.83
O=C(c1c[nH]nn1)N1CC2CN(C(=O)Nc3ccccc3)c3ccc(-c4ccc(F)cc4)cc3C2C1,1,44.02
O=C(NN=Cc1ccccc1F)c1cccc(Cl)c1,1,22.07
COc1cc(OC(C)=O)cc2c1C(=O)C1=Cc3sc(C(=O)N(C)C)cc3OC1(O)O2,1,44.23
C=CCN=c1[nH]cnc2c1cnn2-c1ccccc1,1,19.37
O=C(Nc1ccc(N2CCN(C(=O)C3CCCCC3)CC2)cc1)c1ccco1,1,21.77
C=C(C)CC1Cc2ccccc2C(CCN2CCC(OC)C2)O1,1,38.7
N=c1oc2ccccc2cc1C(=O)Nc1ccccc1,1,18.32
COc1ccc(C(=O)c2ccncc2)c(OC)c1,1,21.66
O=S(=O)(NC1CCN2CCC(Oc3ccccn3)C2C1)c1ccc(Cl)s1,1,35.51
Cc1cccc(C)c1NC(=O)Cn1c(=O)n(C2CCN(C(=O)C3CCCCC3)CC2)c2ccccc21,1,28.48
CCOC(=O)N1CCN(S(=O)(=O)c2ccc3[nH]c(=NC(C)=O)sc3c2)CC1,1,24.05
CC(C)c1nn2c(=O)cc(COC(=O)c3ccccc3NC(=O)c3ccco3)nc2s1,1,26.14
Nc1ccccc1CNC(=O)c1ccco1,1,25.19
CC(C)(C)c1ccc(-c2ccc(C34CC5CC(CC(C5)C3)C4)n2CC(=O)NCCC(=N)N)cc1,1,30.06
COc1ccc(C(=O)n2cccc2)cc1OC,1,21.99
O=c1[nH]c2cccnc2n1-c1ccc([N+](=O)[O-])cc1,1,20.08
O=C(O)CCc1nnn(-c2ccc(Cl)cc2)c1Sc1ccccc1Br,1,32.58
O=c1nc(SCc2ccc(F)cc2)[nH]c(-c2ccc(Cl)cc2)c1C(F)(F)F,1,25.67
COc1ccc(-c2n[nH]c(=O)[nH]2)cc1,1,19.89
CCCN1C(=O)c2ccccc2NC1c1ccco1,1,21.38
Cc1c(Cl)cccc1NC(=O)CCCn1cnc2ccccc2c1=O,1,22.48
CSC(=S)Nc1ccccc1C,1,19.5
Cc1ccnc(NC(=O)c2cc3c(F)c(F)ccc3[nH]2)c1-c1ccc(F)cc1F,1,43.1
CC(C)(O)c1nc(-c2cccnc2)nc(N2CCCC(c3ccc(C#N)cc3)C2)n1,1,33.03
CCn1c2ccc(C)cc2c2c(=O)[nH]ncc21,1,25.39
N=C1C(=Cc2ccccc2Cl)C(=O)N=C2SCC(=O)N12,1,20.79
O=S1(=O)CCN(Cc2nc(CN3CCOCC3)no2)CC1,1,24.93
O=C(OCC1CCSS1)C1CC=NCC1,1,25.64
CCOC(=O)c1nn(-c2ccc(OC)cc2)c(-c2ccc(F)cc2)c1C,1,24.43
O=C(O)c1c(-c2ccccc2)sc2c1C(c1ccccc1)c1ccc(O)cc1O2,1,31.64
OC(CNCCOc1cccc(Br)c1)COc1ccccc1,1,20.24
O=C(NCc1cccnc1)C1CCN(c2nnc(-n3cccc3)s2)CC1,1,20.51
COc1ccc2[nH]c3c(c(=O)c2c1)CCNC3,1,20.26
O=[N+]([O-])c1cccc(-c2ccc(-c3ccsc3)s2)c1,1,22.4
Cc1ccc(NC(=O)c2ccncc2)c(C(=O)N2CCCc3ccccc32)c1,1,28.44
C=c1[nH]c(=NN=C(C)CC)[nH]c(=C)c1=O,1,30.85
COCc1ccc(N=c2[nH][nH]c3cccnc23)c(C)c1,1,28.71
C=c1[nH]n(-c2ccccc2)c(=O)c1=c1ccc(=c2ccc(=CC(C#N)C#N)cc2)o1,1,35.43
CC(C)(C)OC(=O)NC(Cc1ccccc1)C(=O)OC1CC2C34CC(CC(C3)C1(C)C2(C)C)C4,1,39.53
O=C(Cc1ccccc1)N=c1nc(-c2cccc(C(F)(F)F)c2)s[nH]1,1,26.07
Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,1,18.36
O=C(O)Cn1c(SCc2ccc(Cl)cc2)nc(=O)c2n[nH]c(-c3cccs3)c21,1,37.5
Cc1cc(-c2ccc3c(c2)OCCN(Cc2ccccn2)C3=O)on1,1,25.85
N=c1[nH]ccn2c(C3CCC3)nc(-c3ccc(Oc4ccc(OC(F)(F)F)cc4)c(F)c3)c12,1,25.53
CCOC(=O)CCn1c(=O)oc2cc(S(=O)(=O)N3CCC4(CC3)OCCO4)ccc21,1,27.9
COC(=O)C1=C(C)N(c2ccc(OC)cc2)C(=O)C1=Cc1cccs1,1,22.08
CC1CCN(CN2C(=O)C(Cc3ccc(O)cc3)=NC2=S)CC1,1,26.36
C=CCc1ccccc1OCC(=O)N1CCCc2ccccc21,1,25.71
CC(C1=NOC(c2cccs2)N(S(C)(=O)=O)C1)=C1CC(=O)C2CCN3CCCC(C3)C12,1,55.42
O=[N+]([O-])C=Cc1c[nH]c2ccccc12,1,18.32
c1ccc2c3c([nH]c2c1)-c1nc(=NC2CCCC2)[nH]cc1CC3,1,23.22
c1csc(-c2ncnc3c2CCN(Cc2ccoc2)CC3)c1,1,21.95
CC1Cc2ccccc2N1C(=O)CN1CCN(C(=O)OC(C)(C)C)CC1,1,24.49
CC(Cc1cccnc1)NCC(O)c1cc(O)cc(O)c1,1,21.93
NC(=O)c1ccc(F)c(-c2ccc(C3CCC(CC(=O)O)CC3)cc2)n1,1,22.54
N#Cc1ccccc1S(=O)(=O)N1CCN(C(=O)c2ccccc2)CC1,1,22.32
Fc1cccc(Cn2ncc3cnc(C4CC4)nc32)c1,1,25.15
CNC(=O)C(Cc1ccccc1)NC(=O)C(CC(C)C)C(Cc1ccccc1)OCC(=O)Cc1ccc(Cl)cc1,1,35.2
COc1ccc2c(c1)OCC(c1ccc(O)cc1)C2=O,1,19.2
CCOC(=O)Cc1csc(=NC(=O)c2cc(C(C)C)n[nH]2)[nH]1,1,25.44
N#Cc1nc(=NC2CCC(O)CC2)nc(N2CCOCC2)[nH]1,1,25.41
CCOCCn1c(=O)c2ccccc2n2c(CCCC(=O)NCCc3ccccc3)nnc12,1,29.71
COc1c(CN2CCOCC2)cc(NC(=NC#N)NC2CCCC2)cc1NC(C)=O,1,35.24
Cc1ccc2oc(C(=O)Nc3ccc4c(c3)C(=O)NC4=O)cc2c1,1,25.6
O=C(CN1C(=O)C(=Cc2cccc(O)c2)SC1=S)Nc1cccnc1,1,26.34
COc1ccnc(N2CCOC3(CCN(S(C)(=O)=O)CC3)C2)n1,1,25.08
COc1ccc(C(Cl)C(=O)NCc2cccnc2)cc1,1,27.46
Cc1ccccc1C(=O)NNC(=S)NC(=O)c1cccc([N+](=O)[O-])c1,1,25.65
CC(=NNC(=O)c1ccncc1)c1cccc(O)c1,1,21.25
O=C(N=c1[nH]c(-c2ccc(O)c([N+](=O)[O-])c2)cs1)C1CC(c2ccc(Cl)cc2)=NO1,1,33.02
Cc1ccc(-c2nn(C)c(=O)c3ccccc23)cc1NS(=O)(=O)c1cccc(C(F)(F)F)c1,1,27.13
CC(=CCc1ccoc1)C1OC(=O)C(O)C2C(c3ccoc3)OC(=O)C12,1,40.38
CNC(=O)c1ccc(C)c(-c2c(NC(=O)c3ccccc3)c(C(=O)NC)n3ccccc23)c1,1,41.0
O=C(CN1CCOC(COc2ccccc2)C1)Nc1cc2ccccc2ccc1=O,1,36.97
Cc1cccc(C)c1OCC(=O)NC1CC(C)(C)NC(C)(C)C1,1,19.89
N=C(N)c1ccc(CNC(=O)C2CCCN2CCCn2cnc3cc(C(=O)NCC(NS(=O)(=O)c4ccccc4)C(=O)O)ccc32)cc1,1,42.01
CC(C)(C)C(N)C(=O)N1CCC(c2cc(-c3nc4ccncc4[nH]3)n(-c3cccc(Cl)c3F)n2)CC1,1,47.62
O=C(CCCn1c(=O)[nH]c2ccccc2c1=O)NCc1ccco1,1,21.41
CCc1ccccc1NC(=O)c1cc(=O)c2ccccc2o1,1,22.38
COc1ccc(Cc2c[nH]c(=O)[nH]c2=O)cc1,1,16.61
O=C(CCCCCCC(O)=NO)Nc1ccc(Cl)cc1C(F)(F)F,1,24.97
CSCC(C)NC(=S)N(C)Cc1cccnc1,1,30.18
COc1cccc(C(=O)Nc2cccc(-c3ccc(OCCN4CCOCC4)nc3)c2)c1,1,28.93
CC(=O)c1cn(C2CCNCC2)nn1,1,19.87
COc1cc(C(NC(=O)C2CCNCC2)c2cccc(NC(=O)c3cnccn3)c2)cc(OC)c1OC,1,34.74
CC(C)C(NCC(N)CS)C(=O)N1CCc2ccccc2C1C(=O)O,1,32.29
Cc1onc(-c2ccccc2)c1COc1ccc(C(=O)N2CCSCC2)cn1,1,20.81
c1ccc(-c2cn3ccccc3n2)cc1,1,16.8
COc1cc2c(cc1OC)-c1[nH]nc(-c3cnc4ccc(Cl)cc4c3)c1C2,1,28.28
CCCCCNC(=O)c1c(O)cc(OC)c(CC)c1OC,1,30.9
c1ccc(CCN=c2ccc(-c3ccnc4ccccc34)n[nH]2)cc1,1,27.73
CC1CN(C(C)CO)C(=O)c2cc(NC(=O)Nc3cccnc3)ccc2OC1CN(C)C(=O)c1ccc(=O)n(C)c1,1,35.81
CCOc1ccccc1CNC(=O)Nc1ccc(C(=O)Nc2ccc(C#N)cc2O)cc1,1,32.23
COc1cc(OC)cc(C(=O)NCC(=O)N2CCN(S(=O)(=O)c3ccc(Cl)cc3)CC2)c1,1,22.53
Cc1ccccc1OCCCC(=O)OC(C)C,1,23.44
CCCOc1ccc2nnc(-c3ccc(C)cc3)n2n1,1,21.39
Cc1ccc(-c2cn(CC(C)(C)O)nn2)cc1N=c1[nH]cccc1C#N,1,31.8
c1coc(-c2cn3ccccc3n2)c1,1,19.05
Fc1ccccc1C1(c2nnc3c(CCN4CCCCCC4)c[nH]n23)CC1,1,35.2
NCC1CCC(C(=O)NCC2CCC(C(=O)NC3CC3)CC2)O1,1,33.52
O=C(O)CC(Cc1ccccc1)(Cc1cc(Cl)cc(Cl)c1)C(=O)O,1,32.12
COC(=O)CNC(=O)Cn1c(=O)c2ccccc2n(Cc2ccccc2F)c1=O,1,27.42
Cc1cc(=N)c2cc(NC(=O)c3ccc(-n4nc5ccccc5c4C)cc3)ccc2[nH]1,1,29.97
CCCC1CN=c2c(n3cccc3c(=O)n2Cc2ccccc2)=N1,1,30.98
CCOC(=O)CCNC(=S)N1CCc2ccccc21,1,25.76
CC1(c2cc(NC(=O)c3ccc(F)cn3)ccc2F)COC(=N)N1,1,21.52
O=C(N=c1[nH]c2ccccc2s1)c1cc(O)c(O)c(O)c1,1,22.42
CCOc1ccc(N=c2ssnc2Cl)cc1,1,17.42
N#Cc1ccc(NC(=O)N=c2[nH]cnc3c2cnn3CCc2ccccc2)cc1,1,26.97
OCCn1cc2c(oc3ccc(C(F)=C(Cl)Cl)cc32)c1O,1,40.89
Cc1c(-c2ccc(-c3ccc(OC(F)(F)F)cc3)o2)[nH]c2ccccc2c1=O,1,21.43
COc1cc(O)c2c(-c3cc(Br)c(O)c(Br)c3)c3cc(Br)c(O)cc3nc2c1Br,1,34.93
COc1ccc(N(C)c2ncc(C(=O)Nc3ccccc3)s2)cc1,1,25.18
Cc1ccccc1C1CC(c2ccccc2)c2[nH]nnc2N1,1,26.79
N=c1sc(=Nc2ccccc2)[nH]c2ccccc12,1,22.59
O=C(c1cc2n(n1)CCNC2)N1CCCC2c3cc(F)ccc3OCC21,1,29.71
