rank,canonical_smiles,best_smiles,best_total_reward,mean_total_reward,best_targetA_score,best_offTargetB_score,best_off_target_penalty,occurrences,best_batch_index,ranking_criterion
196,COc1cc(NC(=O)c2n[nH]n(Cc3ccc(F)cc3)c2=N)ccc1OC1CCNCC1,COc1cc(NC(=O)c2n[nH]n(Cc3ccc(F)cc3)c2=N)ccc1OC1CCNCC1,0.12422234567058021,0.12422234567058021,0.12422234567058021,0.0,0.0,1,1,best_total_reward
197,Cc1cnc(N2CCOCC2)nc1CC1COc2ccccc2O1,Cc1cnc(N2CCOCC2)nc1CC1COc2ccccc2O1,0.1241374457929532,0.1241374457929532,0.1241374457929532,0.0,0.0,1,8,best_total_reward
198,O=C(Cc1cscn1)Nc1cccc(C(=O)c2ccc3nc(C=Cc4ccncc4)[nH]c3c2)c1,O=C(Cc1cscn1)Nc1cccc(C(=O)c2ccc3nc(C=Cc4ccncc4)[nH]c3c2)c1,0.1234794377038231,0.1234794377038231,0.1234794377038231,0.0,0.0,1,30,best_total_reward
199,COc1ccc2nc3nc[nH]c(=NC(C(=O)NC4CCC5(C)C(CCC6C7CC(O)CCC7(C)CCC65)C4)C(C)C)c3cc2c1,COc1ccc2nc3nc[nH]c(=NC(C(=O)NC4CCC5(C)C(CCC6C7CC(O)CCC7(C)CCC65)C4)C(C)C)c3cc2c1,0.12273489913139796,0.12273489913139796,0.12273489913139796,0.0,0.0,1,22,best_total_reward
200,CC(C)Cc1cc(=O)c(-c2ccccn2)c(O)[nH]1,CC(C)Cc1cc(=O)c(-c2ccccn2)c(O)[nH]1,0.12250832497830298,0.12250832497830298,0.12250832497830298,0.0,0.0,1,4,best_total_reward
201,CN=c1[nH]c(=Nc2ccc(C(=O)NC3CCN(C)CC3)cc2OC(F)(F)F)[nH]cc1Cl,CN=c1[nH]c(=Nc2ccc(C(=O)NC3CCN(C)CC3)cc2OC(F)(F)F)[nH]cc1Cl,0.12185475312098255,0.12185475312098255,0.12185475312098255,0.0,0.0,1,10,best_total_reward
202,O=C1CN(c2ccccc2)CCN1CCNCc1ccccc1,O=C1CN(c2ccccc2)CCN1CCNCc1ccccc1,0.12142654582066287,0.12142654582066287,0.12142654582066287,0.0,0.0,1,30,best_total_reward
203,O=C1CC2(CCN(Cc3ccc4c(c3)OCCO4)CC2)Oc2cc(N3CCN(c4cnccn4)CC3)ccc21,O=C1CC2(CCN(Cc3ccc4c(c3)OCCO4)CC2)Oc2cc(N3CCN(c4cnccn4)CC3)ccc21,0.12102148346268883,0.12102148346268883,0.12102148346268883,0.0,0.0,1,24,best_total_reward
204,CC(C)CCOC(=O)C1=COC2CC1C1(O2)C(=O)N(C)c2ccccc21,CC(C)CCOC(=O)C1=COC2CC1C1(O2)C(=O)N(C)c2ccccc21,0.12013941980073153,0.12013941980073153,0.12013941980073153,0.0,0.0,1,20,best_total_reward
205,CCN(CC(=O)Nc1cccc(S(=O)(=O)N(C)C)c1)CC(=O)NC1CCCC1,CCN(CC(=O)Nc1cccc(S(=O)(=O)N(C)C)c1)CC(=O)NC1CCCC1,0.11965456267303899,0.11965456267303899,0.11965456267303899,0.0,0.0,1,28,best_total_reward
206,COc1cccc(C(=O)C2CCCN(C(=O)c3cccc(C)n3)C2)c1,COc1cccc(C(=O)C2CCCN(C(=O)c3cccc(C)n3)C2)c1,0.11942436539369763,0.11942436539369763,0.11942436539369763,0.0,0.0,1,27,best_total_reward
207,COc1ccc(-c2ncoc2C2=CN3CCC2CC3)cc1OC,COc1ccc(-c2ncoc2C2=CN3CCC2CC3)cc1OC,0.11922990126780794,0.11922990126780794,0.11922990126780794,0.0,0.0,1,22,best_total_reward
208,COc1c(O)cc2c(c1C=O)C1CCC3(C)C4CC(C)C5(CC(C)=COC5=O)OC4CC3C1CC2,COc1c(O)cc2c(c1C=O)C1CCC3(C)C4CC(C)C5(CC(C)=COC5=O)OC4CC3C1CC2,0.11913975049703968,0.11913975049703968,0.11913975049703968,0.0,0.0,1,30,best_total_reward
209,CCC1(CC)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c([N+](=O)[O-])cccc3nc2-1,CCC1(CC)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c([N+](=O)[O-])cccc3nc2-1,0.11904150533921452,0.11904150533921452,0.11904150533921452,0.0,0.0,1,9,best_total_reward
210,COc1ccc(-n2nc(CNc3ccc(Cl)c(NS(C)(=O)=O)c3)c3c2C(=O)N(O)CC3)cc1,COc1ccc(-n2nc(CNc3ccc(Cl)c(NS(C)(=O)=O)c3)c3c2C(=O)N(O)CC3)cc1,0.11879995214533812,0.11879995214533812,0.11879995214533812,0.0,0.0,1,14,best_total_reward
211,c1ccc(-c2cncnc2)cc1,c1ccc(-c2cncnc2)cc1,0.1182343304730756,0.1182343304730756,0.1182343304730756,0.0,0.0,1,12,best_total_reward
212,COC(C(=O)NC1Cc2ccccc2C1)C1CCN1C(=O)OCc1ccccc1,COC(C(=O)NC1Cc2ccccc2C1)C1CCN1C(=O)OCc1ccccc1,0.11810480455105145,0.11810480455105145,0.11810480455105145,0.0,0.0,1,1,best_total_reward
213,OC(CN(CCC12CC3CC(CC(C3)C1)C2)C(=S)SCc1ccc2c(c1)OCO2)(Cn1cncn1)c1ccc(F)cc1F,OC(CN(CCC12CC3CC(CC(C3)C1)C2)C(=S)SCc1ccc2c(c1)OCO2)(Cn1cncn1)c1ccc(F)cc1F,0.11773605891781733,0.11773605891781733,0.11773605891781733,0.0,0.0,1,5,best_total_reward
214,COc1cc2c(cc1OC)C(c1ccccc1Cl)=NCC2,COc1cc2c(cc1OC)C(c1ccccc1Cl)=NCC2,0.1158911400754212,0.1158911400754212,0.1158911400754212,0.0,0.0,1,3,best_total_reward
215,CCN1CCCC1CCNC(=O)c1cccc(Cl)c1,CCN1CCCC1CCNC(=O)c1cccc(Cl)c1,0.11564863967656594,0.11564863967656594,0.11564863967656594,0.0,0.0,1,5,best_total_reward
216,CC1=CC(C)(C)N(C(=O)COC(=O)CNC(=O)c2ccccc2F)c2cc(C)ccc21,CC1=CC(C)(C)N(C(=O)COC(=O)CNC(=O)c2ccccc2F)c2cc(C)ccc21,0.11521114325152465,0.11521114325152465,0.11521114325152465,0.0,0.0,1,13,best_total_reward
217,COc1cccc(C(=O)NC2CCC(C(N)C(=O)N3CCCC3C#N)CC2)c1,COc1cccc(C(=O)NC2CCC(C(N)C(=O)N3CCCC3C#N)CC2)c1,0.11481485634682632,0.11481485634682632,0.11481485634682632,0.0,0.0,1,21,best_total_reward
218,CCNCCC(=O)OC1CC2(C)C(CCC3C4(C)C(O)CCC4CCC32C)C(C)(C)C1O,CCNCCC(=O)OC1CC2(C)C(CCC3C4(C)C(O)CCC4CCC32C)C(C)(C)C1O,0.11389576875589492,0.11389576875589492,0.11389576875589492,0.0,0.0,1,25,best_total_reward
219,COc1cccc2c1C1(c3ccccc3)CCN(CC1)C2,COc1cccc2c1C1(c3ccccc3)CCN(CC1)C2,0.11386457604038108,0.11386457604038108,0.11386457604038108,0.0,0.0,1,3,best_total_reward
220,COc1ccc(C(=O)NCC(=O)NN=Cc2cccc(OC)c2OC)cc1,COc1ccc(C(=O)NCC(=O)NN=Cc2cccc(OC)c2OC)cc1,0.11249986333087504,0.11249986333087504,0.11249986333087504,0.0,0.0,1,11,best_total_reward
221,CC(=O)Oc1cc(NC(O)c2cc(O)n(-c3ccc(C)c(C)c3)c2)ccc1C#N,CC(=O)Oc1cc(NC(O)c2cc(O)n(-c3ccc(C)c(C)c3)c2)ccc1C#N,0.11154927919060569,0.11154927919060569,0.11154927919060569,0.0,0.0,1,27,best_total_reward
222,CCCN(C)C(=O)c1cc(N=c2[nH]cnc3ccc(-c4ccc(OC)cc4)nc23)ccc1F,CCCN(C)C(=O)c1cc(N=c2[nH]cnc3ccc(-c4ccc(OC)cc4)nc23)ccc1F,0.11087688782042772,0.11087688782042772,0.11087688782042772,0.0,0.0,1,8,best_total_reward
223,O=C(N=c1c2c([nH]n1-c1ccc(Cl)cc1)CS(=O)(=O)C2)c1cccnc1,O=C(N=c1c2c([nH]n1-c1ccc(Cl)cc1)CS(=O)(=O)C2)c1cccnc1,0.11071783781135153,0.11071783781135153,0.11071783781135153,0.0,0.0,1,3,best_total_reward
224,Oc1ccc(Cl)cc1-c1ccsc1-c1ccc(Cl)cc1,Oc1ccc(Cl)cc1-c1ccsc1-c1ccc(Cl)cc1,0.1105784523908433,0.1105784523908433,0.1105784523908433,0.0,0.0,1,19,best_total_reward
225,CCC(C)(C)NC(=O)c1ccc(N2CC(F)(F)C2)c(OCC2CC2)n1,CCC(C)(C)NC(=O)c1ccc(N2CC(F)(F)C2)c(OCC2CC2)n1,0.11015991288960318,0.11015991288960318,0.11015991288960318,0.0,0.0,1,3,best_total_reward
226,C=CC=CC1(CC=C)CC(C=C(C)C)CCC1=O,C=CC=CC1(CC=C)CC(C=C(C)C)CCC1=O,0.10988110377535086,0.10988110377535086,0.10988110377535086,0.0,0.0,1,12,best_total_reward
227,C#CCN(Cc1ccccc1)c1ccc2c(c1)C1CC3C(C(=O)NC4CCCC4)=C(C)C(CNC(=O)c4ccccc4)N3C(=O)C1=N2,C#CCN(Cc1ccccc1)c1ccc2c(c1)C1CC3C(C(=O)NC4CCCC4)=C(C)C(CNC(=O)c4ccccc4)N3C(=O)C1=N2,0.10871341904586293,0.10871341904586293,0.10871341904586293,0.0,0.0,1,25,best_total_reward
228,O=C(NCCc1nccc(C(F)(F)F)n1)c1cnn2cccnc12,O=C(NCCc1nccc(C(F)(F)F)n1)c1cnn2cccnc12,0.10869810753300202,0.10869810753300202,0.10869810753300202,0.0,0.0,1,18,best_total_reward
229,CCCc1oc(-c2ccccc2)nc1CCOc1ccc(CC(C(=O)O)n2cccc2)cc1,CCCc1oc(-c2ccccc2)nc1CCOc1ccc(CC(C(=O)O)n2cccc2)cc1,0.10842517863065496,0.10842517863065496,0.10842517863065496,0.0,0.0,1,30,best_total_reward
230,CCN1C(=O)c2cccc3c(NS(=O)(=O)c4ccc(OC)cc4)ccc1c23,CCN1C(=O)c2cccc3c(NS(=O)(=O)c4ccc(OC)cc4)ccc1c23,0.10835922982905531,0.10835922982905531,0.10835922982905531,0.0,0.0,1,18,best_total_reward
231,COc1cccc(-c2ccccc2-c2nnc(SCc3ccccc3)o2)c1,COc1cccc(-c2ccccc2-c2nnc(SCc3ccccc3)o2)c1,0.1081848024817138,0.1081848024817138,0.1081848024817138,0.0,0.0,1,30,best_total_reward
232,c1ccc(CN2CCN(CC3CCc4ncc(-c5ccsc5)n4C3)CC2)cc1,c1ccc(CN2CCN(CC3CCc4ncc(-c5ccsc5)n4C3)CC2)cc1,0.10813010624410851,0.10813010624410851,0.10813010624410851,0.0,0.0,1,12,best_total_reward
233,Cc1sc2ncn(CC(=O)Nc3ccc4c(c3)OCO4)c(=O)c2c1S(=O)(=O)N(C)C,Cc1sc2ncn(CC(=O)Nc3ccc4c(c3)OCO4)c(=O)c2c1S(=O)(=O)N(C)C,0.10804556082942399,0.10804556082942399,0.10804556082942399,0.0,0.0,1,27,best_total_reward
234,CCCC#Cc1ccc2c(c1)C1(CCN(c3ccc(-c4nc5ccncc5[nH]4)nn3)CC1)C(C#N)C(=N)O2,CCCC#Cc1ccc2c(c1)C1(CCN(c3ccc(-c4nc5ccncc5[nH]4)nn3)CC1)C(C#N)C(=N)O2,0.10759390291879131,0.10759390291879131,0.10759390291879131,0.0,0.0,1,7,best_total_reward
235,COCCOc1ccc(-c2noc(C3CN(C(=O)c4cccc(Cl)c4Cl)C3)n2)cc1,COCCOc1ccc(-c2noc(C3CN(C(=O)c4cccc(Cl)c4Cl)C3)n2)cc1,0.10758457845887157,0.10758457845887157,0.10758457845887157,0.0,0.0,1,8,best_total_reward
236,CNC(=O)C(C)(Cc1ccccc1)OC(=O)NC(CSCc1ccc(OC)cc1)C(O)=NO,CNC(=O)C(C)(Cc1ccccc1)OC(=O)NC(CSCc1ccc(OC)cc1)C(O)=NO,0.10750883403197457,0.10750883403197457,0.10750883403197457,0.0,0.0,1,28,best_total_reward
237,CCCN1C(=O)C(=Cc2ccc(OCC(=O)O)c(OC)c2)SC1=S,CCCN1C(=O)C(=Cc2ccc(OCC(=O)O)c(OC)c2)SC1=S,0.10749652332209113,0.10749652332209113,0.10749652332209113,0.0,0.0,1,5,best_total_reward
238,CCOc1c(-c2ccc(OC)nc2)c(=O)[nH]c2c(C(N)=O)cccc12,CCOc1c(-c2ccc(OC)nc2)c(=O)[nH]c2c(C(N)=O)cccc12,0.10732299965177361,0.10732299965177361,0.10732299965177361,0.0,0.0,1,12,best_total_reward
239,CCc1ccc(C=CC(=O)Nc2ccc3c(C)nc(N4CCN(C)CC4)nc3c2)cc1,CCc1ccc(C=CC(=O)Nc2ccc3c(C)nc(N4CCN(C)CC4)nc3c2)cc1,0.10728016197285986,0.10728016197285986,0.10728016197285986,0.0,0.0,1,18,best_total_reward
240,CC(C)(O)c1ccc(COc2cnc(N3CCN(S(=O)(=O)c4ccccc4)CC3)nn2)cn1,CC(C)(O)c1ccc(COc2cnc(N3CCN(S(=O)(=O)c4ccccc4)CC3)nn2)cn1,0.10653694677122383,0.10653694677122383,0.10653694677122383,0.0,0.0,1,17,best_total_reward
241,CC(=O)OC1CC2C3CCC(O)C3(C)CCC2C2(C)CCC(O)CC12,CC(=O)OC1CC2C3CCC(O)C3(C)CCC2C2(C)CCC(O)CC12,0.1062125590104598,0.1062125590104598,0.1062125590104598,0.0,0.0,1,5,best_total_reward
242,CN(C(=O)C=Cc1cccnc1)C1CN(C(=O)CCN2CCC(N3CCCCC3)CC2)CC1c1ccccc1,CN(C(=O)C=Cc1cccnc1)C1CN(C(=O)CCN2CCC(N3CCCCC3)CC2)CC1c1ccccc1,0.10576954534962577,0.10576954534962577,0.10576954534962577,0.0,0.0,1,24,best_total_reward
243,CN(c1ncnc2[nH]ccc12)C1CCC(CS(=O)(=O)N2CCN(C3CC3)CC2)CC1,CN(c1ncnc2[nH]ccc12)C1CCC(CS(=O)(=O)N2CCN(C3CC3)CC2)CC1,0.10574614993092535,0.10574614993092535,0.10574614993092535,0.0,0.0,1,3,best_total_reward
244,O=C(Nc1ccc(N2CCOCC2)cc1)C1Cc2c(-c3ccccc3C(F)(F)F)ccnc2O1,O=C(Nc1ccc(N2CCOCC2)cc1)C1Cc2c(-c3ccccc3C(F)(F)F)ccnc2O1,0.10558615722039608,0.10558615722039608,0.10558615722039608,0.0,0.0,1,12,best_total_reward
245,CCOC(=O)c1ccc(NC(=O)Cc2c(O)n(-c3ccccc3)c(=O)n2Cc2cccnc2)cc1,CCOC(=O)c1ccc(NC(=O)Cc2c(O)n(-c3ccccc3)c(=O)n2Cc2cccnc2)cc1,0.10554379390942265,0.10554379390942265,0.10554379390942265,0.0,0.0,1,11,best_total_reward
246,C=C(C)C12CC3CC4(C)C5CC(OC(C)=O)C(C3OCC3(C1)C(C2)OC(O)C3OC)C4(C)CCC1C(C)(C)C(=O)CCC15C,C=C(C)C12CC3CC4(C)C5CC(OC(C)=O)C(C3OCC3(C1)C(C2)OC(O)C3OC)C4(C)CCC1C(C)(C)C(=O)CCC15C,0.10488417158810316,0.10488417158810316,0.10488417158810316,0.0,0.0,1,21,best_total_reward
247,Cc1cccc(C=C2CC(O)C(OCCCCCCNC(=O)NCC3CCCCC3)=N2)n1,Cc1cccc(C=C2CC(O)C(OCCCCCCNC(=O)NCC3CCCCC3)=N2)n1,0.1046362659146503,0.1046362659146503,0.1046362659146503,0.0,0.0,1,26,best_total_reward
248,O=C(COc1ccccc1C(=O)OCC(=O)N1CCOCC1)Nc1ccccc1Cl,O=C(COc1ccccc1C(=O)OCC(=O)N1CCOCC1)Nc1ccccc1Cl,0.10386747389938628,0.10386747389938628,0.10386747389938628,0.0,0.0,1,23,best_total_reward
249,CN(CC(=O)Nc1ccc(F)c(F)c1F)C(=O)c1cn(C)nc1-c1cnn(-c2ccccc2)c1,CN(CC(=O)Nc1ccc(F)c(F)c1F)C(=O)c1cn(C)nc1-c1cnn(-c2ccccc2)c1,0.10354907710967376,0.10354907710967376,0.10354907710967376,0.0,0.0,1,25,best_total_reward
250,COc1cc2c(cc1OC)C1CN(c3ccccc3)C(C(C)C)CN1CC2,COc1cc2c(cc1OC)C1CN(c3ccccc3)C(C(C)C)CN1CC2,0.10280235239068365,0.10280235239068365,0.10280235239068365,0.0,0.0,1,11,best_total_reward
251,COC(=O)CCn1ccc(=O)c(O)c1C,COC(=O)CCn1ccc(=O)c(O)c1C,0.10274487663195278,0.10274487663195278,0.10274487663195278,0.0,0.0,1,6,best_total_reward
252,CCN(C(=O)c1ccc(N2CCCCC2)c([N+](=O)[O-])c1)C1CC1,CCN(C(=O)c1ccc(N2CCCCC2)c([N+](=O)[O-])c1)C1CC1,0.10219687671857527,0.10219687671857527,0.10219687671857527,0.0,0.0,1,6,best_total_reward
253,Cc1ccc(Oc2ccc(C#N)cc2)c(Br)c1,Cc1ccc(Oc2ccc(C#N)cc2)c(Br)c1,0.10128405369457306,0.10128405369457306,0.10128405369457306,0.0,0.0,1,19,best_total_reward
254,N#CN1CCN(c2ccc([N+](=O)[O-])cc2C(=O)N2CCc3ccc(C(O)=NO)cc3C2)CC1,N#CN1CCN(c2ccc([N+](=O)[O-])cc2C(=O)N2CCc3ccc(C(O)=NO)cc3C2)CC1,0.10078202137297589,0.10078202137297589,0.10078202137297589,0.0,0.0,1,1,best_total_reward
255,COCC1C2Cc3ccc(O)c4c3C35C2CC2(C)CC6(ONNN2)C(c2ccccc2)C6(CCC13O)C5O4,COCC1C2Cc3ccc(O)c4c3C35C2CC2(C)CC6(ONNN2)C(c2ccccc2)C6(CCC13O)C5O4,0.10007866270871821,0.10007866270871821,0.10007866270871821,0.0,0.0,1,10,best_total_reward
256,O=c1c(CN2CCN(Cc3ccccc3)CC2)c(O)[nH]c2ccccc12,O=c1c(CN2CCN(Cc3ccccc3)CC2)c(O)[nH]c2ccccc12,0.10000849398866209,0.10000849398866209,0.10000849398866209,0.0,0.0,1,16,best_total_reward
257,c1cnc(N2CCN(CCc3ccc(CN4CCOCC4)cc3)CC2)nc1,c1cnc(N2CCN(CCc3ccc(CN4CCOCC4)cc3)CC2)nc1,0.09979994228378194,0.09979994228378194,0.09979994228378194,0.0,0.0,1,10,best_total_reward
258,Cc1ccc(Cl)cc1N1CCN(C(=O)c2cc(S(=O)(=O)N(C)C)c[nH]2)CC1,Cc1ccc(Cl)cc1N1CCN(C(=O)c2cc(S(=O)(=O)N(C)C)c[nH]2)CC1,0.09971642659388466,0.09971642659388466,0.09971642659388466,0.0,0.0,1,14,best_total_reward
259,CSc1nc2ccsc2c(=O)n1CCc1ccccn1,CSc1nc2ccsc2c(=O)n1CCc1ccccn1,0.0985784357019784,0.0985784357019784,0.0985784357019784,0.0,0.0,1,11,best_total_reward
260,O=C(N=c1[nH]ncs1)NC(c1ccccc1)c1ccccc1,O=C(N=c1[nH]ncs1)NC(c1ccccc1)c1ccccc1,0.09854950287314156,0.09854950287314156,0.09854950287314156,0.0,0.0,1,19,best_total_reward
261,COC(=O)C(CC(C)C)NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(Cc1ccccc1)NC(=O)C(N)Cc1ccccc1,COC(=O)C(CC(C)C)NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(Cc1ccccc1)NC(=O)C(N)Cc1ccccc1,0.0979370935841106,0.0979370935841106,0.0979370935841106,0.0,0.0,1,9,best_total_reward
262,COc1cc(-c2cccc(F)c2)c(Cl)cc1-c1nccc2cc(S(=O)(=O)N=c3cc[nH]cn3)ccc12,COc1cc(-c2cccc(F)c2)c(Cl)cc1-c1nccc2cc(S(=O)(=O)N=c3cc[nH]cn3)ccc12,0.09739284166851843,0.09739284166851843,0.09739284166851843,0.0,0.0,1,30,best_total_reward
263,COc1ccccc1CCNC(=O)C(=O)NCC1OCCCN1S(=O)(=O)c1cccs1,COc1ccccc1CCNC(=O)C(=O)NCC1OCCCN1S(=O)(=O)c1cccs1,0.09715364837849545,0.09715364837849545,0.09715364837849545,0.0,0.0,1,29,best_total_reward
264,O=C(CSCC(=O)N=c1[nH]ccs1)N=c1ccc(Cl)c[nH]1,O=C(CSCC(=O)N=c1[nH]ccs1)N=c1ccc(Cl)c[nH]1,0.09682217325786052,0.09682217325786052,0.09682217325786052,0.0,0.0,1,16,best_total_reward
265,O=S1(=O)NCC2OC(c3ccccc3)OC2C(O)C(Cc2ccccc2)N1CC1CCCCC1,O=S1(=O)NCC2OC(c3ccccc3)OC2C(O)C(Cc2ccccc2)N1CC1CCCCC1,0.09665625602039493,0.09665625602039493,0.09665625602039493,0.0,0.0,1,18,best_total_reward
266,COC(=O)CN=c1[nH]c(=Nc2ccc(Cl)cc2)c2ncn(C(C)C)c2[nH]1,COC(=O)CN=c1[nH]c(=Nc2ccc(Cl)cc2)c2ncn(C(C)C)c2[nH]1,0.09623841117912625,0.09623841117912625,0.09623841117912625,0.0,0.0,1,23,best_total_reward
267,CCSCc1cc[n+](Cc2ccccc2C[n+]2ccccc2)cc1,CCSCc1cc[n+](Cc2ccccc2C[n+]2ccccc2)cc1,0.09601751774040766,0.09601751774040766,0.09601751774040766,0.0,0.0,1,17,best_total_reward
268,CCOc1cc(CNCCc2c[nH]c3ccccc23)cc(Br)c1OCC,CCOc1cc(CNCCc2c[nH]c3ccccc23)cc(Br)c1OCC,0.09569675157989925,0.09569675157989925,0.09569675157989925,0.0,0.0,1,27,best_total_reward
269,CCCOC(=O)Nc1ccc(F)cc1,CCCOC(=O)Nc1ccc(F)cc1,0.09565026467175623,0.09565026467175623,0.09565026467175623,0.0,0.0,1,9,best_total_reward
270,CN1C(=O)CC(c2ccc(Cl)cc2)C1C(O)c1ccc([N+](=O)[O-])cc1,CN1C(=O)CC(c2ccc(Cl)cc2)C1C(O)c1ccc([N+](=O)[O-])cc1,0.0956097471409154,0.0956097471409154,0.0956097471409154,0.0,0.0,1,5,best_total_reward
271,COc1cccc(Cn2cc(CC(=O)O)nn2)c1,COc1cccc(Cn2cc(CC(=O)O)nn2)c1,0.09550860627593726,0.09550860627593726,0.09550860627593726,0.0,0.0,1,30,best_total_reward
272,CNCCN=c1[nH]c(=O)[nH]c2ccccc12,CNCCN=c1[nH]c(=O)[nH]c2ccccc12,0.09526130796180951,0.09526130796180951,0.09526130796180951,0.0,0.0,1,18,best_total_reward
273,Brc1cccc(N=c2[nH]cnc3cnc(=NCc4ccc(-c5nc6ccccc6[nH]5)cc4)sc23)c1,Brc1cccc(N=c2[nH]cnc3cnc(=NCc4ccc(-c5nc6ccccc6[nH]5)cc4)sc23)c1,0.09481035195120954,0.09481035195120954,0.09481035195120954,0.0,0.0,1,6,best_total_reward
274,Cc1ccc(-c2cc(=O)oc3ccccc23)cc1,Cc1ccc(-c2cc(=O)oc3ccccc23)cc1,0.09479998857063453,0.09479998857063453,0.09479998857063453,0.0,0.0,1,24,best_total_reward
275,O=C(NC1CCC(CCN2CCC(c3noc4cc(F)ccc34)CC2)CC1)c1ccc(N2CCOCC2)cc1,O=C(NC1CCC(CCN2CCC(c3noc4cc(F)ccc34)CC2)CC1)c1ccc(N2CCOCC2)cc1,0.0943699078214552,0.0943699078214552,0.0943699078214552,0.0,0.0,1,6,best_total_reward
276,CC(NC(=O)c1c(F)cc(-c2cnc3c(=NC4CC(O)C4)[nH]ccn23)cc1F)C(F)(F)F,CC(NC(=O)c1c(F)cc(-c2cnc3c(=NC4CC(O)C4)[nH]ccn23)cc1F)C(F)(F)F,0.09396244108681374,0.09396244108681374,0.09396244108681374,0.0,0.0,1,9,best_total_reward
277,COc1ccc(-n2nc(C(=O)N3CC4(C)CC3CC(C)(C)C4)nc2-c2cc(OC)c(OC)c(OC)c2)cc1,COc1ccc(-n2nc(C(=O)N3CC4(C)CC3CC(C)(C)C4)nc2-c2cc(OC)c(OC)c(OC)c2)cc1,0.0939250700721877,0.0939250700721877,0.0939250700721877,0.0,0.0,1,22,best_total_reward
278,Cc1ccccc1NC(=O)CCCC1=NS(=O)(=O)c2cc(Br)ccc2N1,Cc1ccccc1NC(=O)CCCC1=NS(=O)(=O)c2cc(Br)ccc2N1,0.0938973658139455,0.0938973658139455,0.0938973658139455,0.0,0.0,1,16,best_total_reward
279,Cn1nc(C(=O)OCCN2CCOCC2)cc1C(=O)Nc1cccc(-c2ccccc2)c1,Cn1nc(C(=O)OCCN2CCOCC2)cc1C(=O)Nc1cccc(-c2ccccc2)c1,0.09379978052005727,0.09379978052005727,0.09379978052005727,0.0,0.0,1,4,best_total_reward
280,CCCCOc1ccc(N2CCOCC2)c(OCC(C)C)c1,CCCCOc1ccc(N2CCOCC2)c(OCC(C)C)c1,0.09371588291640562,0.09371588291640562,0.09371588291640562,0.0,0.0,1,25,best_total_reward
281,CCOc1ccc(NC(=O)CSc2nccnc2-c2cccc(F)c2)cc1,CCOc1ccc(NC(=O)CSc2nccnc2-c2cccc(F)c2)cc1,0.09328017417457808,0.09328017417457808,0.09328017417457808,0.0,0.0,1,1,best_total_reward
282,O=C(c1ccc(Cl)cc1)C1CCN(C2CN(CCc3ccccc3)CCC2O)CC1,O=C(c1ccc(Cl)cc1)C1CCN(C2CN(CCc3ccccc3)CCC2O)CC1,0.09327212521006348,0.09327212521006348,0.09327212521006348,0.0,0.0,1,7,best_total_reward
283,Cc1ccccc1-c1nnc(C2(c3ccc(Cl)cc3)CCC2)n1C,Cc1ccccc1-c1nnc(C2(c3ccc(Cl)cc3)CCC2)n1C,0.092764539386785,0.092764539386785,0.092764539386785,0.0,0.0,1,20,best_total_reward
284,O=C1C(=Nc2ccccc2)C(N2CCOCC2)C(=O)c2ccccc21,O=C1C(=Nc2ccccc2)C(N2CCOCC2)C(=O)c2ccccc21,0.0925098460484275,0.0925098460484275,0.0925098460484275,0.0,0.0,1,9,best_total_reward
285,CN(CC1CCCO1)S(=O)(=O)c1ccc(C(=O)N=c2sc3cc([N+](=O)[O-])ccc3n2C)cc1,CN(CC1CCCO1)S(=O)(=O)c1ccc(C(=O)N=c2sc3cc([N+](=O)[O-])ccc3n2C)cc1,0.09243829156735257,0.09243829156735257,0.09243829156735257,0.0,0.0,1,13,best_total_reward
286,O=C(NCC(=O)N1CCc2ccccc2C1)c1ccc2ccccc2c1,O=C(NCC(=O)N1CCc2ccccc2C1)c1ccc2ccccc2c1,0.09223727713666449,0.09223727713666449,0.09223727713666449,0.0,0.0,1,9,best_total_reward
287,O=S(=O)(NC1Cc2ccccc2CC1Sc1nc[nH]n1)c1cccc(Br)c1,O=S(=O)(NC1Cc2ccccc2CC1Sc1nc[nH]n1)c1cccc(Br)c1,0.09148493710470158,0.09148493710470158,0.09148493710470158,0.0,0.0,1,14,best_total_reward
288,O=C(CCCCNS(=O)(=O)c1cccc2ccccc12)Nc1ccc(Br)cc1,O=C(CCCCNS(=O)(=O)c1cccc2ccccc12)Nc1ccc(Br)cc1,0.09120721879311516,0.09120721879311516,0.09120721879311516,0.0,0.0,1,5,best_total_reward
289,O=C(NC(=O)c1cccc(Cl)c1)Nc1ccccc1C(F)(F)F,O=C(NC(=O)c1cccc(Cl)c1)Nc1ccccc1C(F)(F)F,0.09109265652243548,0.09109265652243548,0.09109265652243548,0.0,0.0,1,9,best_total_reward
290,C=CCNNC(=O)c1cc(C)cc(C)c1O,C=CCNNC(=O)c1cc(C)cc(C)c1O,0.09074900521269895,0.09074900521269895,0.09074900521269895,0.0,0.0,1,15,best_total_reward
